state	yr	qtr	index_nsa	index_sa	Warning
IA	2019	3	254.45	250.49	
IA	2019	4	252.33	252.31	
IA	2020	1	253.52	255.31	
IA	2020	2	261.21	257.66	
IA	2020	3	267.86	263.69	
IA	2020	4	272.93	273.00	
IA	2021	1	277.86	279.89	
IA	2021	2	292.38	288.24	
IA	2021	3	300.56	295.90	
IA	2021	4	303.21	303.36	
IA	2022	1	310.22	312.60	
IA	2022	2	329.45	324.59	
IA	2022	3	332.44	327.31	
IA	2022	4	329.91	330.10	
IA	2023	1	332.90	335.62	
IA	2023	2	344.47	339.14	
IA	2023	3	350.63	345.30	
IA	2023	4	350.19	350.37	
IA	2024	1	351.94	354.94	
IA	2024	2	364.62	358.85	
IA	2024	3	367.30	361.76	
IA	2024	4	368.22	368.39	
IA	2025	1	364.75	367.90	
ID	1991	1	100.00	100.00	
ID	1991	2	101.53	100.87	
ID	1991	3	103.70	102.65	
ID	1991	4	105.95	105.20	
ID	1992	1	107.26	107.27	
ID	1992	2	109.91	109.19	
ID	1992	3	112.20	111.04	
ID	1992	4	114.78	113.99	
ID	1993	1	116.21	116.26	
ID	1993	2	119.20	118.39	
ID	1993	3	124.24	122.90	
ID	1993	4	125.06	124.27	
ID	1994	1	126.51	126.59	
ID	1994	2	130.47	129.55	
ID	1994	3	132.93	131.42	
ID	1994	4	132.94	132.20	
ID	1995	1	133.59	133.68	
ID	1995	2	135.36	134.33	
ID	1995	3	136.95	135.34	
ID	1995	4	137.19	136.59	
ID	1996	1	136.83	136.88	
ID	1996	2	138.25	137.13	
ID	1996	3	139.24	137.59	
ID	1996	4	139.44	138.98	
ID	1997	1	138.89	138.86	
ID	1997	2	140.53	139.29	
ID	1997	3	142.06	140.43	
ID	1997	4	141.23	140.90	
ID	1998	1	141.89	141.79	
ID	1998	2	144.19	142.81	
ID	1998	3	145.19	143.56	
ID	1998	4	144.48	144.26	
ID	1999	1	145.76	145.64	
ID	1999	2	148.61	147.06	
ID	1999	3	149.37	147.69	
ID	1999	4	149.32	149.23	
ID	2000	1	150.59	150.45	
ID	2000	2	152.21	150.59	
ID	2000	3	151.87	150.08	
ID	2000	4	153.57	153.54	
ID	2001	1	155.07	155.00	
ID	2001	2	158.31	156.64	
ID	2001	3	159.11	157.01	
ID	2001	4	157.85	157.93	
ID	2002	1	158.56	158.55	
ID	2002	2	162.25	160.63	
ID	2002	3	164.40	161.99	
ID	2002	4	163.83	163.94	
ID	2003	1	166.53	166.70	
ID	2003	2	169.29	167.58	
ID	2003	3	173.83	171.16	
ID	2003	4	173.39	173.51	
ID	2004	1	176.03	176.33	
ID	2004	2	184.64	182.66	
ID	2004	3	192.03	189.16	
ID	2004	4	192.32	192.38	
ID	2005	1	199.77	200.24	
ID	2005	2	208.34	205.88	
ID	2005	3	219.85	216.73	
ID	2005	4	228.01	228.13	
ID	2006	1	235.28	235.85	
ID	2006	2	248.80	245.58	
ID	2006	3	252.53	249.15	
ID	2006	4	256.96	257.09	
ID	2007	1	258.53	259.42	
ID	2007	2	265.90	262.03	
ID	2007	3	263.42	259.90	
ID	2007	4	259.04	259.19	
ID	2008	1	257.47	258.83	
ID	2008	2	253.04	249.16	
ID	2008	3	247.84	244.07	
ID	2008	4	234.60	234.84	
ID	2009	1	234.00	235.89	
ID	2009	2	234.63	230.93	
ID	2009	3	226.74	222.52	
ID	2009	4	215.98	216.50	
ID	2010	1	206.39	208.57	
ID	2010	2	207.38	204.16	
ID	2010	3	200.22	195.68	
ID	2010	4	187.92	188.69	
ID	2011	1	177.61	179.85	
ID	2011	2	179.75	176.92	
ID	2011	3	185.83	181.12	
ID	2011	4	181.83	182.84	
ID	2012	1	181.63	184.11	
ID	2012	2	197.58	194.44	
ID	2012	3	202.82	197.43	
ID	2012	4	199.62	200.96	
ID	2013	1	203.82	206.49	
ID	2013	2	213.23	209.80	
ID	2013	3	221.58	215.81	
ID	2013	4	214.84	216.41	
ID	2014	1	218.39	220.87	
ID	2014	2	225.78	222.13	
ID	2014	3	228.82	223.34	
ID	2014	4	225.27	226.78	
ID	2015	1	227.73	229.89	
ID	2015	2	241.30	237.37	
ID	2015	3	242.91	237.84	
ID	2015	4	247.30	248.60	
ID	2016	1	248.58	250.49	
ID	2016	2	257.93	253.75	
ID	2016	3	266.50	261.80	
ID	2016	4	264.61	265.50	
ID	2017	1	271.83	273.39	
ID	2017	2	283.85	279.43	
ID	2017	3	289.39	285.01	
ID	2017	4	295.87	296.52	
ID	2018	1	302.62	303.92	
ID	2018	2	320.01	315.03	
ID	2018	3	330.14	325.76	
ID	2018	4	333.01	333.63	
ID	2019	1	343.79	344.97	
ID	2019	2	358.16	352.26	
ID	2019	3	366.38	361.91	
ID	2019	4	376.33	377.35	
ID	2020	1	387.81	389.18	
ID	2020	2	399.55	392.10	
ID	2020	3	424.82	419.96	
ID	2020	4	452.11	454.00	
ID	2021	1	482.92	484.52	
ID	2021	2	539.38	528.69	
ID	2021	3	567.39	560.78	
ID	2021	4	578.08	581.13	
ID	2022	1	602.53	604.75	
ID	2022	2	639.82	626.75	
ID	2022	3	611.68	604.16	
ID	2022	4	592.31	595.75	
ID	2023	1	594.07	596.41	
ID	2023	2	616.65	604.25	
ID	2023	3	614.15	606.19	
ID	2023	4	603.04	606.31	
ID	2024	1	619.91	622.64	
ID	2024	2	626.24	614.14	
ID	2024	3	640.18	631.50	
ID	2024	4	641.67	644.86	
ID	2025	1	637.26	639.96	
IL	1991	1	100.00	100.00	
IL	1991	2	100.91	100.40	
IL	1991	3	101.95	101.27	
IL	1991	4	102.65	102.26	
IL	1992	1	103.29	103.33	
IL	1992	2	104.84	104.29	
IL	1992	3	105.65	104.91	
IL	1992	4	106.91	106.52	
IL	1993	1	107.18	107.30	
IL	1993	2	109.01	108.37	
IL	1993	3	110.73	109.87	
IL	1993	4	110.91	110.59	
IL	1994	1	112.44	112.66	
IL	1994	2	114.56	113.79	
IL	1994	3	115.46	114.53	
IL	1994	4	115.71	115.40	
IL	1995	1	115.69	116.01	
IL	1995	2	118.10	117.23	
IL	1995	3	119.32	118.31	
IL	1995	4	119.14	118.88	
IL	1996	1	119.68	120.04	
IL	1996	2	121.84	120.91	
IL	1996	3	122.32	121.31	
IL	1996	4	122.44	122.13	
IL	1997	1	122.03	122.40	
IL	1997	2	123.97	123.07	
IL	1997	3	124.78	123.69	
IL	1997	4	124.53	124.23	
IL	1998	1	125.00	125.35	
IL	1998	2	126.84	125.99	
IL	1998	3	128.55	127.37	
IL	1998	4	129.54	129.24	
IL	1999	1	130.46	130.85	
IL	1999	2	133.34	132.47	
IL	1999	3	135.71	134.35	
IL	1999	4	136.46	136.24	
IL	2000	1	137.83	138.26	
IL	2000	2	141.49	140.53	
IL	2000	3	144.45	142.96	
IL	2000	4	145.30	145.12	
IL	2001	1	147.37	147.91	
IL	2001	2	151.48	150.35	
IL	2001	3	154.23	152.64	
IL	2001	4	154.99	154.79	
IL	2002	1	156.84	157.50	
IL	2002	2	161.42	160.12	
IL	2002	3	164.38	162.71	
IL	2002	4	165.97	165.72	
IL	2003	1	167.50	168.31	
IL	2003	2	172.78	171.31	
IL	2003	3	175.85	174.08	
IL	2003	4	178.03	177.73	
IL	2004	1	179.28	180.23	
IL	2004	2	184.77	183.13	
IL	2004	3	188.29	186.39	
IL	2004	4	189.10	188.79	
IL	2005	1	191.13	192.23	
IL	2005	2	197.39	195.53	
IL	2005	3	201.08	199.10	
IL	2005	4	202.81	202.40	
IL	2006	1	204.05	205.40	
IL	2006	2	209.58	207.50	
IL	2006	3	210.10	208.02	
IL	2006	4	208.61	208.03	
IL	2007	1	210.35	212.05	
IL	2007	2	211.40	209.34	
IL	2007	3	209.79	207.38	
IL	2007	4	206.05	205.41	
IL	2008	1	200.07	202.16	
IL	2008	2	199.81	197.83	
IL	2008	3	195.54	192.86	
IL	2008	4	189.40	188.84	
IL	2009	1	182.38	184.78	
IL	2009	2	183.66	181.76	
IL	2009	3	184.56	181.47	
IL	2009	4	179.13	178.84	
IL	2010	1	175.03	177.83	
IL	2010	2	178.67	176.48	
IL	2010	3	176.20	172.89	
IL	2010	4	171.29	171.33	
IL	2011	1	164.42	167.43	
IL	2011	2	165.88	163.48	
IL	2011	3	167.81	164.33	
IL	2011	4	160.85	161.33	
IL	2012	1	158.42	161.56	
IL	2012	2	165.03	162.21	
IL	2012	3	166.70	163.13	
IL	2012	4	161.78	162.60	
IL	2013	1	161.65	164.95	
IL	2013	2	171.24	167.95	
IL	2013	3	172.81	169.20	
IL	2013	4	170.35	171.39	
IL	2014	1	168.67	172.05	
IL	2014	2	176.62	173.06	
IL	2014	3	178.15	174.64	
IL	2014	4	174.49	175.61	
IL	2015	1	173.67	176.85	
IL	2015	2	182.16	178.51	
IL	2015	3	182.55	179.28	
IL	2015	4	179.01	180.13	
IL	2016	1	178.33	181.14	
IL	2016	2	186.62	183.07	
IL	2016	3	188.88	185.75	
IL	2016	4	187.00	188.23	
IL	2017	1	187.64	190.06	
IL	2017	2	193.02	189.50	
IL	2017	3	194.48	191.61	
IL	2017	4	192.17	193.37	
IL	2018	1	193.24	195.31	
IL	2018	2	199.89	196.37	
IL	2018	3	199.95	197.32	
IL	2018	4	196.62	197.72	
IL	2019	1	197.68	199.57	
IL	2019	2	204.61	201.08	
IL	2019	3	204.18	201.72	
IL	2019	4	202.91	203.93	
IL	2020	1	204.33	206.19	
IL	2020	2	209.75	206.15	
IL	2020	3	215.89	213.32	
IL	2020	4	219.58	220.75	
IL	2021	1	224.73	226.78	
IL	2021	2	237.17	233.00	
IL	2021	3	244.13	241.07	
IL	2021	4	246.25	247.89	
IL	2022	1	254.19	256.48	
IL	2022	2	266.40	261.58	
IL	2022	3	266.20	262.74	
IL	2022	4	262.93	264.83	
IL	2023	1	265.76	268.24	
IL	2023	2	280.81	275.74	
IL	2023	3	286.23	282.33	
IL	2023	4	286.11	288.19	
IL	2024	1	292.22	294.97	
IL	2024	2	303.99	298.73	
IL	2024	3	307.87	303.58	
IL	2024	4	308.08	310.05	
IL	2025	1	308.06	311.11	
IN	1991	1	100.00	100.00	
IN	1991	2	100.75	99.97	
IN	1991	3	101.13	100.60	
IN	1991	4	101.73	101.41	
IN	1992	1	102.39	102.39	
IN	1992	2	104.65	103.84	
IN	1992	3	105.44	104.88	
IN	1992	4	106.16	105.83	
IN	1993	1	107.00	107.02	
IN	1993	2	109.20	108.35	
IN	1993	3	110.34	109.75	
IN	1993	4	111.80	111.43	
IN	1994	1	112.61	112.66	
IN	1994	2	114.49	113.58	
IN	1994	3	115.35	114.73	
IN	1994	4	116.47	116.07	
IN	1995	1	117.83	117.92	
IN	1995	2	119.25	118.30	
IN	1995	3	120.78	120.12	
IN	1995	4	121.19	120.73	
IN	1996	1	122.02	122.14	
IN	1996	2	124.79	123.84	
IN	1996	3	125.69	124.98	
IN	1996	4	126.27	125.79	
IN	1997	1	125.94	126.05	
IN	1997	2	128.02	127.09	
IN	1997	3	128.69	127.91	
IN	1997	4	129.32	128.86	
IN	1998	1	129.80	129.87	
IN	1998	2	131.95	131.06	
IN	1998	3	132.81	131.95	
IN	1998	4	134.55	134.12	
IN	1999	1	134.87	134.87	
IN	1999	2	136.63	135.76	
IN	1999	3	138.69	137.75	
IN	1999	4	138.24	137.85	
IN	2000	1	140.57	140.51	
IN	2000	2	141.83	140.97	
IN	2000	3	142.95	141.91	
IN	2000	4	142.47	142.14	
IN	2001	1	143.65	143.62	
IN	2001	2	145.35	144.45	
IN	2001	3	145.98	144.82	
IN	2001	4	147.23	146.95	
IN	2002	1	147.41	147.49	
IN	2002	2	148.93	147.93	
IN	2002	3	149.84	148.56	
IN	2002	4	149.33	149.07	
IN	2003	1	150.62	150.92	
IN	2003	2	152.82	151.65	
IN	2003	3	154.31	152.87	
IN	2003	4	154.63	154.41	
IN	2004	1	154.52	155.04	
IN	2004	2	158.52	157.18	
IN	2004	3	160.16	158.46	
IN	2004	4	159.26	159.17	
IN	2005	1	159.64	160.38	
IN	2005	2	162.91	161.43	
IN	2005	3	164.40	162.41	
IN	2005	4	164.50	164.62	
IN	2006	1	163.95	164.83	
IN	2006	2	167.61	165.96	
IN	2006	3	168.46	166.27	
IN	2006	4	166.45	166.65	
IN	2007	1	166.80	167.90	
IN	2007	2	169.88	168.08	
IN	2007	3	170.32	168.00	
IN	2007	4	164.55	164.73	
IN	2008	1	163.11	164.46	
IN	2008	2	163.29	161.42	
IN	2008	3	163.85	161.59	
IN	2008	4	157.08	157.08	
IN	2009	1	156.68	158.32	
IN	2009	2	159.96	157.97	
IN	2009	3	158.73	156.55	
IN	2009	4	157.99	157.80	
IN	2010	1	154.51	156.44	
IN	2010	2	158.57	156.47	
IN	2010	3	158.35	156.21	
IN	2010	4	155.34	154.99	
IN	2011	1	150.76	152.83	
IN	2011	2	156.26	154.15	
IN	2011	3	156.99	154.84	
IN	2011	4	155.79	155.43	
IN	2012	1	152.59	154.69	
IN	2012	2	158.13	156.02	
IN	2012	3	157.74	155.52	
IN	2012	4	158.01	157.76	
IN	2013	1	158.23	160.27	
IN	2013	2	163.06	160.94	
IN	2013	3	165.83	163.47	
IN	2013	4	163.75	163.67	
IN	2014	1	163.02	164.89	
IN	2014	2	167.22	165.09	
IN	2014	3	169.51	167.16	
IN	2014	4	167.93	167.94	
IN	2015	1	168.56	170.29	
IN	2015	2	174.07	171.87	
IN	2015	3	174.91	172.58	
IN	2015	4	174.51	174.61	
IN	2016	1	174.07	175.66	
IN	2016	2	181.59	179.32	
IN	2016	3	184.39	182.04	
IN	2016	4	184.21	184.36	
IN	2017	1	184.27	185.78	
IN	2017	2	190.62	188.24	
IN	2017	3	193.13	190.79	
IN	2017	4	195.48	195.69	
IN	2018	1	198.05	199.49	
IN	2018	2	205.17	202.64	
IN	2018	3	207.84	205.37	
IN	2018	4	207.67	208.00	
IN	2019	1	211.31	212.70	
IN	2019	2	217.91	215.21	
IN	2019	3	222.68	220.01	
IN	2019	4	222.44	222.97	
IN	2020	1	227.54	228.99	
IN	2020	2	234.81	231.77	
IN	2020	3	242.71	239.76	
IN	2020	4	249.88	250.65	
IN	2021	1	257.37	259.09	
IN	2021	2	272.70	268.99	
IN	2021	3	281.35	277.90	
IN	2021	4	286.53	287.43	
IN	2022	1	297.18	299.47	
IN	2022	2	312.81	308.27	
IN	2022	3	316.13	312.25	
IN	2022	4	312.83	313.73	
IN	2023	1	315.31	318.04	
IN	2023	2	332.10	327.09	
IN	2023	3	335.34	331.22	
IN	2023	4	337.42	338.25	
IN	2024	1	340.93	344.18	
IN	2024	2	353.15	347.73	
IN	2024	3	358.48	354.06	
IN	2024	4	358.48	359.22	
IN	2025	1	357.95	361.52	
KS	1991	1	100.00	100.00	
KS	1991	2	100.10	99.86	
KS	1991	3	100.15	99.53	
KS	1991	4	100.92	100.75	
KS	1992	1	101.72	101.75	
KS	1992	2	102.18	101.90	
KS	1992	3	104.12	103.46	
KS	1992	4	104.39	104.22	
KS	1993	1	105.39	105.49	
KS	1993	2	107.05	106.71	
KS	1993	3	109.60	108.87	
KS	1993	4	110.98	110.81	
KS	1994	1	112.28	112.48	
KS	1994	2	115.28	114.84	
KS	1994	3	116.44	115.63	
KS	1994	4	116.50	116.34	
KS	1995	1	118.91	119.22	
KS	1995	2	120.42	119.88	
KS	1995	3	122.44	121.59	
KS	1995	4	123.46	123.30	
KS	1996	1	124.07	124.42	
KS	1996	2	126.51	125.90	
KS	1996	3	127.62	126.74	
KS	1996	4	127.48	127.35	
KS	1997	1	127.75	128.09	
KS	1997	2	130.64	129.99	
KS	1997	3	132.73	131.81	
KS	1997	4	133.37	133.28	
KS	1998	1	135.45	135.77	
KS	1998	2	137.14	136.43	
KS	1998	3	139.58	138.62	
KS	1998	4	142.80	142.77	
KS	1999	1	144.51	144.83	
KS	1999	2	146.75	145.92	
KS	1999	3	148.25	147.27	
KS	1999	4	147.68	147.70	
KS	2000	1	149.93	150.28	
KS	2000	2	152.74	151.78	
KS	2000	3	154.31	153.29	
KS	2000	4	154.15	154.24	
KS	2001	1	155.46	155.88	
KS	2001	2	159.47	158.31	
KS	2001	3	160.86	159.80	
KS	2001	4	162.21	162.37	
KS	2002	1	162.39	162.94	
KS	2002	2	165.61	164.22	
KS	2002	3	166.88	165.81	
KS	2002	4	167.19	167.41	
KS	2003	1	168.75	169.41	
KS	2003	2	171.20	169.62	
KS	2003	3	173.98	172.89	
KS	2003	4	173.98	174.26	
KS	2004	1	175.46	176.21	
KS	2004	2	180.21	178.45	
KS	2004	3	180.29	179.13	
KS	2004	4	180.78	181.10	
KS	2005	1	182.13	182.96	
KS	2005	2	187.20	185.30	
KS	2005	3	187.82	186.60	
KS	2005	4	188.06	188.40	
KS	2006	1	191.01	191.94	
KS	2006	2	194.03	192.08	
KS	2006	3	195.55	194.27	
KS	2006	4	195.44	195.64	
KS	2007	1	196.49	197.64	
KS	2007	2	200.73	198.73	
KS	2007	3	200.72	199.40	
KS	2007	4	198.34	198.23	
KS	2008	1	195.75	197.22	
KS	2008	2	198.68	196.79	
KS	2008	3	196.25	194.81	
KS	2008	4	194.36	193.93	
KS	2009	1	193.57	195.48	
KS	2009	2	194.96	193.16	
KS	2009	3	195.17	193.45	
KS	2009	4	195.43	194.79	
KS	2010	1	188.49	190.82	
KS	2010	2	195.55	193.78	
KS	2010	3	191.46	189.34	
KS	2010	4	189.34	188.78	
KS	2011	1	182.05	184.64	
KS	2011	2	185.71	183.98	
KS	2011	3	187.38	184.91	
KS	2011	4	185.44	185.18	
KS	2012	1	182.91	185.66	
KS	2012	2	188.78	186.90	
KS	2012	3	193.64	190.74	
KS	2012	4	190.34	190.63	
KS	2013	1	186.88	189.54	
KS	2013	2	194.52	192.36	
KS	2013	3	196.47	193.42	
KS	2013	4	191.65	192.50	
KS	2014	1	195.45	197.92	
KS	2014	2	201.58	199.07	
KS	2014	3	203.28	200.29	
KS	2014	4	200.58	201.94	
KS	2015	1	201.63	203.73	
KS	2015	2	208.02	205.13	
KS	2015	3	210.07	207.45	
KS	2015	4	206.68	208.22	
KS	2016	1	210.92	212.75	
KS	2016	2	218.56	215.36	
KS	2016	3	219.23	216.93	
KS	2016	4	219.85	221.48	
KS	2017	1	220.15	221.71	
KS	2017	2	228.60	225.30	
KS	2017	3	229.43	227.36	
KS	2017	4	228.27	229.77	
KS	2018	1	232.74	234.30	
KS	2018	2	240.02	236.59	
KS	2018	3	239.72	237.63	
KS	2018	4	240.83	242.44	
KS	2019	1	243.69	245.23	
KS	2019	2	250.39	246.80	
KS	2019	3	253.52	251.31	
KS	2019	4	253.56	255.36	
KS	2020	1	256.41	258.04	
KS	2020	2	265.42	261.51	
KS	2020	3	276.19	273.60	
KS	2020	4	281.48	283.92	
KS	2021	1	287.89	289.56	
KS	2021	2	308.70	304.01	
KS	2021	3	315.57	312.47	
KS	2021	4	317.55	320.79	
KS	2022	1	331.64	333.39	
KS	2022	2	348.09	342.60	
KS	2022	3	347.90	344.37	
KS	2022	4	343.64	347.77	
KS	2023	1	348.99	350.40	
KS	2023	2	365.23	359.35	
KS	2023	3	373.64	369.96	
KS	2023	4	372.55	377.37	
KS	2024	1	384.63	385.78	
KS	2024	2	393.25	386.96	
KS	2024	3	395.97	392.15	
KS	2024	4	393.81	399.12	
KS	2025	1	407.15	407.98	
KY	1991	1	100.00	100.00	
KY	1991	2	100.34	100.32	
KY	1991	3	100.14	100.30	
KY	1991	4	101.19	101.66	
KY	1992	1	103.15	103.17	
KY	1992	2	103.36	103.35	
KY	1992	3	105.11	105.25	
KY	1992	4	106.26	106.74	
KY	1993	1	107.42	107.49	
KY	1993	2	109.40	109.40	
KY	1993	3	110.26	110.33	
KY	1993	4	111.02	111.50	
KY	1994	1	114.07	114.25	
KY	1994	2	115.39	115.37	
KY	1994	3	116.83	116.82	
KY	1994	4	117.18	117.68	
KY	1995	1	118.45	118.74	
KY	1995	2	120.23	120.21	
KY	1995	3	121.48	121.38	
KY	1995	4	122.82	123.33	
KY	1996	1	123.19	123.60	
KY	1996	2	125.19	125.14	
KY	1996	3	126.90	126.75	
KY	1996	4	127.47	127.98	
KY	1997	1	128.87	129.34	
KY	1997	2	130.10	130.07	
KY	1997	3	131.49	131.32	
KY	1997	4	131.40	131.88	
KY	1998	1	132.37	132.92	
KY	1998	2	135.19	135.14	
KY	1998	3	136.40	136.24	
KY	1998	4	137.85	138.31	
KY	1999	1	139.69	140.31	
KY	1999	2	141.92	141.81	
KY	1999	3	143.96	143.87	
KY	1999	4	144.67	145.06	
KY	2000	1	146.71	147.45	
KY	2000	2	148.27	148.08	
KY	2000	3	149.46	149.41	
KY	2000	4	150.19	150.52	
KY	2001	1	150.71	151.56	
KY	2001	2	153.50	153.25	
KY	2001	3	154.49	154.48	
KY	2001	4	155.79	156.06	
KY	2002	1	155.77	156.75	
KY	2002	2	158.86	158.56	
KY	2002	3	159.08	159.03	
KY	2002	4	161.32	161.63	
KY	2003	1	162.02	163.11	
KY	2003	2	165.47	165.11	
KY	2003	3	167.56	167.41	
KY	2003	4	168.27	168.70	
KY	2004	1	170.87	172.08	
KY	2004	2	172.88	172.44	
KY	2004	3	174.70	174.37	
KY	2004	4	176.43	177.06	
KY	2005	1	176.79	178.13	
KY	2005	2	180.59	180.05	
KY	2005	3	182.81	182.23	
KY	2005	4	183.16	184.02	
KY	2006	1	185.78	187.38	
KY	2006	2	188.02	187.31	
KY	2006	3	189.08	188.21	
KY	2006	4	187.71	188.79	
KY	2007	1	188.68	190.52	
KY	2007	2	192.56	191.72	
KY	2007	3	191.76	190.64	
KY	2007	4	189.85	191.04	
KY	2008	1	187.16	189.22	
KY	2008	2	190.80	189.88	
KY	2008	3	190.62	189.32	
KY	2008	4	185.35	186.55	
KY	2009	1	184.24	186.45	
KY	2009	2	187.51	186.56	
KY	2009	3	188.09	186.68	
